00430	5	4	4
00431	5	4	4
00433	5	5	5
00441	5	5	4
00445	4	4	3
00446	5	4	1
00454	1	1	1
00456	1	5	5
00458	5	5	4
00461	1	1	4
00464	5	5	4
00468	1	1	1
00474	3	1	3
00484	5	5	4
00485	4	5	5
00488	3	1	1
00490	1	1	1
00492	5	4	3
00496	1	1	1
00499	5	5	5
00502	1	1	1
00504	3	1	5
00505	3	1	1
00519	5	5	5
00523	1	1	1
00525	1	1	3
00545	1	1	4
00546	5	5	5
00547	5	4	3
00548	5	5	4
00559	5	4	5
00561	5	5	5
00564	5	5	5
00566	4	4	4
00567	4	5	5
00568	5	4	3
00569	1	1	3
00570	3	4	5
00572	5	5	4
00573	1	1	1
00582	1	1	1
00583	3	4	4
00585	5	5	4
00586	1	5	5
00587	1	1	1
00589	3	1	3
00590	3	1	1
00591	5	4	1
00593	5	5	5
00595	3	1	1
00596	1	1	3
00598	1	1	3
00606	4	1	1
00608	5	1	4
00609	3	4	5
00610	5	1	4
00611	1	1	1
00614	4	4	1
00616	5	1	1
00619	5	5	5
00624	1	1	3
00625	1	1	3
00626	5	5	5
00629	4	4	4
00631	4	1	1
00635	4	5	5
00638	5	1	1
00643	4	5	5
00645	4	5	3
00646	3	1	1
00649	3	1	3
00653	4	4	3
00656	4	4	4
00659	5	5	5
00662	4	1	1
00663	5	5	5
00670	5	4	3
00671	3	1	1
00687	4	1	3
00691	5	5	5
00698	4	5	4
00699	3	1	1
00702	3	4	3
00704	3	1	3
00705	3	1	1
00710	5	5	5
00711	5	5	5
00712	3	1	3
00717	3	1	1
00718	5	5	3
00722	4	4	4
00729	5	5	5
00730	3	5	5
00731	1	1	3
00732	1	1	3
00735	5	4	1
00737	5	1	3
00744	1	4	5
00753	1	4	3
00758	5	5	5
00759	3	1	1
00760	4	1	1
00764	4	4	3
00765	3	1	1
00767	1	5	4
00772	4	5	5
00773	3	5	4
00776	5	4	3
00780	3	1	1
00783	5	5	4
00784	1	1	4
00789	4	1	3
00790	5	5	5
00797	5	5	5
00799	3	5	5
00800	3	4	4
00804	4	4	4
00805	5	4	3
00806	4	4	4
00808	5	5	5
00811	1	4	4
00820	3	1	1
00821	1	4	3
00824	5	5	5
00825	3	5	5
00827	3	4	4
00830	3	1	1
00836	1	1	5
00837	1	1	1
00840	3	4	3
00845	5	5	5
00846	4	4	4
00848	5	5	4
00849	5	5	3
00850	1	5	5
00856	3	1	5
00859	1	1	1
00860	5	5	3
00861	3	1	1
00870	4	4	4
00871	5	1	1
00873	3	5	3
00874	5	4	4
00881	4	1	4
00887	4	5	5
00891	5	1	3
00892	5	5	3
00894	3	1	1
00896	5	5	3
00901	1	1	1
00910	5	5	5
00915	3	4	3
00918	3	1	1
00920	5	5	5
00923	4	4	4
00924	1	1	4
00926	3	4	4
00927	3	5	4
00931	5	1	1
00932	4	1	1
00938	4	1	5
00941	3	5	4
00942	3	1	1
00945	1	1	1
00946	3	5	4
00951	4	4	4
00962	5	5	4
00965	5	5	4
00968	3	1	1
00979	4	5	5
00980	5	5	5
00981	4	1	5
00985	3	1	3
00988	1	1	3
00991	5	1	4
00992	3	4	3
00993	3	4	3
00994	1	1	1
00997	1	4	4
00998	4	1	1
00999	4	1	1
01002	5	1	1
01004	3	1	5
01016	1	1	1
01018	5	5	5
01025	5	5	3
01032	4	1	3
01037	5	1	3
01039	1	1	1
01041	3	1	3
01045	5	5	4
01053	3	4	3
01066	3	1	3
01068	4	5	4
01071	5	5	4
01075	5	5	3
01077	5	5	5
01078	5	1	1
01082	4	1	3
01083	5	5	5
01084	5	4	5
01085	4	5	4
01086	3	4	3
01087	5	5	5
01089	1	1	1
01092	5	5	5
01094	5	5	4
01099	5	5	4
01104	4	1	3
01108	4	5	4
01111	3	4	4
01114	3	1	3
01120	3	4	3
01121	3	1	3
01132	4	1	1
01133	5	5	4
01137	4	5	4
01148	4	5	3
01152	1	1	1
01153	4	1	4
01155	3	1	4
01157	1	4	4
01161	4	5	5
01167	4	4	5
01170	5	5	5
01171	5	4	4
01176	5	5	5
01180	1	1	3
01183	5	4	4
01185	1	4	5
01190	5	5	4
01192	3	1	3
01195	5	5	5
01196	3	4	4
01201	5	1	4
01208	4	1	1
01212	1	4	5
01213	3	1	3
01221	3	5	5
01226	3	1	1
01227	1	1	1
01228	1	1	1
01229	3	1	4
01232	1	1	3
01236	3	1	3
01237	5	1	1
01241	3	4	3
01244	1	1	3
01247	5	5	5
01248	4	4	5
01250	4	4	4
01251	5	5	5
01254	3	5	3
01257	3	4	1
01258	5	5	5
01260	5	4	1
01263	4	1	3
01268	1	1	3
01284	5	5	5
01289	1	1	3
01290	3	4	3
01292	4	5	4
01293	4	1	3
01294	3	5	5
01296	4	1	3
01301	3	1	3
01309	3	4	5
01310	3	4	4
01313	5	1	3
01314	5	4	4
01316	4	5	3
01329	4	1	1
01333	1	1	3
01341	5	1	1
01342	3	5	5
01343	5	1	1
01344	4	4	3
01346	3	1	1
01349	5	5	5
01356	5	5	4
01358	1	4	3
01362	1	1	3
01370	5	5	5
01375	4	1	1
01376	1	1	3
01382	3	1	3
01385	5	5	5
01386	1	1	1
01393	5	4	4
01396	5	5	5
01398	3	1	1
01400	5	1	3
01406	3	1	5
01409	3	1	1
01410	5	5	5
01411	4	5	4
01412	4	4	5
01413	1	1	3
01414	4	4	5
01416	4	5	4
01417	3	4	5
01421	4	1	1
01423	3	1	1
01427	3	1	4
01435	5	4	3
01439	1	1	1
01444	4	4	5
01445	5	5	5
01447	5	1	3
01448	5	4	3
01449	1	1	3
01450	5	5	4
01458	1	1	1
01460	5	5	5
01464	3	1	3
01468	5	5	5
01470	5	5	4
01473	1	1	1
01474	5	1	3
01488	4	4	5
01489	3	1	1
01490	3	1	3
01494	5	5	5
01496	3	4	3
01500	1	1	3
01501	5	5	4
01506	3	4	3
01509	4	4	4
01510	5	5	5
01514	4	5	3
01516	5	1	1
01519	1	1	3
01523	5	5	5
01525	3	4	4
01528	3	1	1
01532	1	1	1
01533	5	5	5
01542	3	1	1
01550	1	1	4
01551	5	5	5
01556	5	1	3
01561	1	1	4
01563	3	1	3
01564	1	1	3
01572	1	1	4
01573	5	1	3
01577	3	1	3
01580	5	5	4
01581	1	1	3
01582	5	5	4
01583	5	5	3
01584	4	4	5
01585	5	1	1
01589	1	1	1
01590	4	5	5
01593	5	5	5
01594	5	5	5
01596	3	4	4
01598	4	1	4
01600	1	1	3
01601	5	5	4
01602	1	1	1
01603	4	4	3
01606	5	5	5
01607	5	5	5
01609	4	5	4
01610	3	5	5
01613	3	1	3
01616	4	1	1
01623	5	5	5
01626	3	1	1
01632	4	5	4
01633	3	5	5
01635	5	5	4
01637	1	1	1
01638	5	5	4
01642	1	4	1
01644	4	4	3
01645	3	1	3
01646	1	1	3
01647	3	4	3
01649	1	1	1
01654	1	1	3
01656	4	5	5
01658	3	1	1
01661	5	5	4
01663	1	1	1
01668	3	1	1
01669	4	5	5
01672	5	5	4
01673	4	5	4
01675	4	5	4
01684	5	5	4
01686	4	5	5
01687	4	1	4
01689	5	5	5
01690	5	5	5
01695	5	5	5
01696	1	4	3
01697	1	4	4
01699	1	5	5
01700	4	1	3
01703	3	1	3
01705	1	4	1
01706	4	1	1
01707	5	5	3
01711	5	5	5
01713	1	4	4
01716	4	5	3
01719	3	4	4
01720	1	1	3
01722	5	5	5
01724	3	5	5
01725	4	1	1
01726	5	5	5
01728	1	1	3
01732	3	5	5
01736	4	1	3
01738	1	1	1
01741	5	5	5
01745	4	4	5
01752	4	5	4
01755	5	1	1
01757	5	4	3
01759	1	5	5
01760	5	5	5
01764	5	1	3
01765	5	5	5
01768	1	1	3
01769	5	5	5
01772	4	4	3
01773	5	5	4
01780	5	5	4
01785	1	1	3
01790	4	4	5
01791	5	5	4
01793	1	1	1
01794	5	5	5
01796	5	5	4
01799	3	5	4
01802	4	1	1
01804	1	1	3
01805	1	1	3
01807	3	1	1
01817	4	5	5
01825	5	1	1
01833	5	5	4
01834	1	1	1
01836	5	1	1
01842	4	1	3
01845	4	5	5
01846	3	1	1
01848	5	5	5
01850	5	4	3
01851	1	4	3
01854	3	4	1
01863	5	5	5
01864	1	4	1
01867	3	4	4
01868	5	5	5
01869	4	5	5
01871	5	5	4
01874	5	5	5
01877	3	1	3
01881	4	1	1
01882	5	5	5
01883	4	4	3
01890	5	5	5
01893	5	5	5
01897	4	4	4
01903	3	1	3
01907	1	1	4
01909	5	5	5
01914	1	1	1
01916	4	5	4
01918	4	4	3
01919	4	5	3
01920	5	1	1
01924	4	4	3
01925	1	1	1
01931	4	4	3
01937	5	4	4
01951	3	1	5
01965	5	5	5
01970	5	5	4
01973	3	1	1
01977	4	4	4
01980	5	5	5
01981	4	1	3
01983	3	5	5
01991	4	5	5
01996	1	5	4
01997	1	4	3
02001	3	4	3
02003	4	1	4
02016	4	4	4
02021	4	4	5
02022	1	1	3
02027	3	1	1
02033	4	5	5
02034	3	4	3
02044	4	5	4
02046	3	1	3
02048	3	1	3
02053	5	5	3
02056	3	1	1
02058	5	5	5
02061	3	4	4
02064	3	5	5
02066	5	5	5
02067	5	1	1
02069	5	4	1
02072	5	5	4
02078	5	4	5
02081	3	5	5
02084	4	4	3
02090	5	5	3
02092	3	5	5
02093	1	1	1
02099	3	1	1
02101	3	4	4
02102	3	1	3
02106	3	1	1
02107	5	5	5
02108	5	5	5
02113	5	5	4
02115	4	5	4
02124	5	5	5
02125	4	1	1
02126	1	1	1
02135	3	5	5
02146	1	1	1
02147	4	4	4
02148	1	1	3
02153	3	1	1
02154	1	1	1
02158	5	5	5
02159	5	5	5
02163	1	1	4
02164	5	5	5
02166	5	5	4
02171	3	1	4
02173	5	4	4
02183	3	1	1
02187	1	1	1
02188	3	1	1
02189	1	1	1
02190	5	5	3
02205	3	5	5
02210	3	5	5
02212	3	4	5
02215	5	5	5
02217	1	1	3
02219	3	1	1
02222	3	4	3
02223	5	5	4
02228	1	1	4
02229	4	4	4
02238	4	1	1
02240	4	5	3
02242	4	4	3
02247	1	1	1
02250	4	4	1
02253	4	1	3
02256	5	4	1
02260	4	1	1
02264	3	4	4
02266	5	5	5
02275	5	4	5
02277	1	1	3
02280	5	5	5
02282	3	4	5
02286	4	4	3
02288	4	1	1
02290	3	1	1
02295	5	5	5
02296	3	1	3
02299	5	5	5
02304	3	1	1
02305	5	5	4
02307	4	5	4
02308	4	4	5
02309	4	1	1
02311	3	1	1
02315	5	5	5
02316	5	1	3
02317	5	5	5
02322	1	4	3
02333	3	1	1
02342	1	1	3
02349	3	1	1
02351	5	5	4
02355	3	1	4
02356	3	5	5
02357	5	5	3
02358	5	5	4
02359	5	4	3
02364	5	5	5
02366	5	5	3
02368	5	5	5
02369	1	1	1
02370	3	4	4
02374	5	4	3
02377	4	5	4
02378	1	1	3
02388	5	5	5
02389	5	5	5
02390	1	1	1
02393	4	4	4
02394	3	1	1
02400	5	4	3
02405	5	5	5
02419	5	1	4
02420	4	4	5
02427	1	1	4
02429	5	5	5
02430	4	5	4
02432	5	5	5
02434	4	4	4
02443	5	1	3
02445	3	1	1
02447	1	1	3
02449	5	4	4
02450	1	4	5
02455	4	1	1
02456	1	1	1
02457	4	1	1
02460	5	5	5
02466	5	5	4
02470	5	1	1
02475	3	1	3
02476	1	1	1
02479	3	4	3
02484	5	5	5
02489	3	1	3
02499	5	5	5
02500	3	1	3
02501	5	1	3
02502	3	4	3
02509	4	5	5
02516	5	1	4
02517	1	1	3
02520	5	1	1
02524	5	4	4
02525	1	1	1
02526	3	1	3
02533	5	1	5
02534	5	5	5
02536	5	5	5
02542	3	4	1
02545	3	1	1
02547	3	5	5
02549	4	5	5
02554	5	5	3
02557	4	4	4
02560	3	5	5
02561	4	5	4
02564	5	5	5
02567	3	1	1
02578	5	1	1
02579	1	1	1
02583	5	5	5
02584	3	1	1
02588	1	1	3
02591	5	4	4
02594	4	4	3
02595	3	5	4
02597	5	5	5
02598	3	1	1
02599	3	1	3
02601	5	5	5
02603	3	4	1
02604	4	5	5
02607	1	1	1
02612	3	1	3
02615	1	1	1
02617	4	1	1
02620	4	1	1
02623	5	1	1
02626	5	5	3
02629	1	5	5
02630	3	1	1
02636	4	4	3
02637	4	5	1
02638	4	5	5
02639	5	4	3
02644	3	5	4
02646	1	1	1
02647	4	1	3
02651	3	5	4
02653	5	1	3
02660	3	5	4
02661	4	5	5
02662	1	1	1
02663	3	4	3
02664	5	5	5
02666	1	1	1
02671	5	5	4
02675	3	4	4
02683	4	5	5
02687	1	1	3
02692	5	5	5
02712	4	4	3
02717	5	5	5
02721	3	1	3
02724	3	4	3
02729	3	1	4
02732	1	1	1
02737	3	1	1
02738	3	5	4
02744	3	5	3
02745	3	5	4
02747	1	1	3
02748	5	5	4
02753	4	1	3
02754	1	1	1
02755	5	1	3
02759	5	5	5
02760	5	5	5
02767	3	1	1
02769	4	4	3
02770	3	5	4
02778	4	1	1
02784	3	5	4
02791	4	1	1
02792	1	4	4
02798	5	5	5
02810	1	4	5
02811	4	4	4
02818	3	1	1
02820	1	1	3
02822	4	4	1
02829	1	5	5
02830	3	1	4
02833	5	1	3
02835	3	1	3
02841	5	5	4
02842	3	1	1
02844	5	5	4
02849	5	1	1
02850	3	1	3
02851	5	5	4
02853	1	1	1
02855	4	1	1
02856	5	5	3
02867	3	5	3
02869	1	1	3
02870	4	5	4
02871	1	4	5
02873	4	4	4
02874	3	4	1
02876	1	1	1
02881	5	5	5
02882	5	5	4
02883	3	1	4
02899	1	1	4
02900	3	1	3
02903	3	1	1
02908	5	5	5
02909	5	4	1
02912	1	1	1
02921	5	5	5
02927	5	5	4
02928	5	5	5
02931	5	5	5
02941	3	5	5
02942	1	4	3
02945	5	5	5
02952	5	5	4
02953	4	5	5
02954	1	5	5
02955	4	1	3
02957	5	5	5
02964	5	1	1
02965	3	4	5
02966	4	4	4
02971	3	5	4
02973	3	1	3
02975	5	5	4
02976	1	1	1
02979	5	1	4
02986	3	5	5
02987	4	1	1
02988	1	1	3
02998	5	5	5
02999	4	4	4
03002	3	5	4
03009	4	5	4
03011	4	5	4
03012	5	5	4
03014	5	1	1
03015	3	5	4
03016	1	5	4
03018	4	4	4
03020	3	4	1
03026	4	5	4
03028	3	1	1
03035	5	5	4
03036	5	4	3
03040	1	1	3
03041	5	5	5
03044	5	5	5
03046	1	1	1
03049	5	5	5
03051	5	5	5
03053	4	5	5
03062	4	5	4
03064	4	5	5
03065	1	5	5
03073	4	5	4
03074	5	5	4
03082	3	1	1
03084	3	1	4
03089	3	1	1
03090	4	5	5
03091	4	4	4
03092	3	1	4
03095	1	1	4
03110	1	4	5
03114	3	4	4
03118	1	1	1
03120	1	1	3
03124	4	5	4
03127	5	5	4
03130	1	4	3
03131	1	1	1
03133	1	1	3
03138	5	4	5
03139	5	5	5
03141	5	5	3
03142	1	4	4
03145	4	1	1
03146	5	5	5
03148	3	1	3
03154	4	4	3
03156	4	1	3
03157	4	5	5
03159	1	1	1
03163	4	5	5
03165	4	4	3
03176	5	5	5
03180	3	4	3
03181	4	4	4
03182	1	1	4
03184	5	5	5
03189	3	1	4
03191	4	4	4
03192	3	1	3
03193	5	1	3
03195	5	5	5
03197	1	1	3
03198	4	5	5
03203	5	4	4
03205	3	5	4
03206	5	5	5
03210	4	1	1
03211	4	5	4
03216	1	4	1
03225	4	1	3
03229	5	5	4
03230	1	1	4
03238	3	5	5
03239	5	4	3
03246	1	1	1
03249	5	5	4
03250	5	1	1
03256	3	1	4
03258	3	1	1
03259	3	4	4
03270	4	1	3
03273	3	1	1
03282	1	1	1
03283	5	5	5
03285	5	4	5
03289	5	5	5
03290	4	5	4
03291	5	5	5
03298	1	1	1
03299	1	1	3
03303	5	5	5
03306	4	4	1
03311	5	1	1
03313	3	1	5
03314	5	5	5
03315	1	1	1
03316	1	1	3
03318	4	1	1
03319	1	1	1
03324	1	4	3
03325	3	5	4
03328	3	5	4
03331	5	5	3
03332	5	5	5
03334	5	5	3
03335	4	4	3
03337	3	1	1
03338	1	1	1
03339	4	4	4
03345	3	1	1
03350	5	5	5
03356	5	5	5
03358	1	1	1
03362	5	5	5
03365	4	4	1
03367	4	1	3
03370	1	4	3
03377	4	1	3
03380	5	5	5
03384	5	5	5
03385	1	1	1
03394	5	1	3
03395	4	1	1
03400	5	5	5
03402	4	5	5
03406	5	5	4
03407	5	4	3
03409	3	4	4
03412	4	5	5
03413	3	5	5
03415	4	1	5
03416	4	5	5
03419	4	5	4
03421	4	5	5
03423	3	1	1
03424	3	1	3
03428	4	5	5
03430	3	1	1
03432	5	4	3
03442	1	5	5
03443	5	5	5
03445	1	1	3
03451	1	1	1
03452	3	4	4
03453	3	1	4
03455	3	5	4
03458	3	4	3
03459	5	4	4
03461	5	1	3
03462	5	4	1
03469	3	4	3
03471	5	4	3
03475	5	5	5
03476	5	5	5
03478	1	1	1
03479	4	1	3
03480	3	5	4
03481	3	5	5
03486	5	5	5
03487	5	1	1
03491	3	5	4
03495	3	4	3
03496	5	5	5
03497	5	1	1
03498	3	1	4
03500	3	1	4
03501	4	5	4
03509	4	1	1
03515	1	4	1
03517	3	4	3
03523	4	5	5
03528	3	5	4
03533	1	1	1
03535	1	1	3
03536	5	5	5
03537	1	1	5
03538	5	1	1
03540	1	4	3
03548	1	1	1
03550	4	4	3
03551	4	5	5
03555	5	5	4
03558	1	1	1
03559	5	5	5
03560	5	5	3
03563	1	4	3
03566	3	1	4
03575	5	1	1
03580	1	1	1
03582	3	1	1
03589	3	5	5
03592	4	4	4
03595	5	5	3
03596	4	5	5
03600	4	1	1
03613	1	1	3
03614	3	5	5
03615	4	1	1
03619	5	5	5
03621	3	4	3
03630	1	1	3
03632	1	1	1
03635	4	1	3
03638	5	5	5
03639	4	1	3
03641	3	1	3
03642	3	1	3
03646	4	1	1
03649	3	1	3
03652	1	1	4
03653	3	5	5
03656	5	5	3
03657	5	5	3
03660	4	1	1
03661	4	5	5
03665	1	1	1
03668	5	5	5
03669	1	1	1
03670	4	4	3
03675	1	1	4
03676	1	4	3
03678	4	1	4
03681	4	1	3
03685	5	4	4
03686	5	1	3
03689	5	5	5
03691	1	1	1
03694	5	5	5
03701	5	5	5
03708	5	1	1
03712	4	4	3
03713	5	5	5
03715	5	4	5
03717	4	5	5
03720	4	5	4
03725	5	4	1
03727	4	4	1
03733	5	5	5
03734	4	1	1
03736	3	4	4
03737	1	1	4
03742	4	5	4
03750	3	1	3
03752	1	1	1
03757	3	1	1
03758	1	1	3
03759	1	4	4
03765	5	1	3
03774	4	1	4
03780	3	1	4
03782	3	5	4
03783	5	5	5
03784	1	4	4
03788	5	5	4
03789	5	1	4
03790	3	1	4
03791	4	5	5
03795	5	5	4
03799	4	1	1
03800	5	1	1
03801	5	4	1
03806	5	5	4
03812	3	5	5
03828	3	1	1
03833	5	1	1
03835	3	5	5
03840	3	4	4
03841	1	1	4
03844	3	1	1
03846	1	1	3
03849	5	1	1
03852	5	1	1
03855	3	1	4
03856	1	4	3
03858	5	5	4
03859	4	1	1
03863	3	1	4
03867	4	1	3
03869	4	5	4
03870	4	5	5
03873	5	4	4
03878	5	4	4
03882	5	5	5
03883	5	5	5
03887	5	5	5
03888	4	5	4
03897	1	4	1
03898	4	4	3
03899	4	5	5
03901	5	5	5
03903	5	5	3
03907	4	1	1
03908	3	1	3
03915	3	1	1
03916	4	1	1
03918	5	5	4
03927	3	1	4
03929	4	1	4
03936	5	5	5
03948	3	5	5
03951	4	1	4
03954	3	1	1
03956	3	4	3
03960	4	5	4
03962	3	4	4
03970	1	1	3
03971	3	5	4
03974	1	1	1
03977	3	1	4
03981	5	5	5
03982	4	5	5
03984	5	1	4
03985	5	5	5
03991	3	1	1
03993	3	4	4
03996	3	1	1
03999	4	1	1
04002	4	4	4
04005	4	1	1
04010	5	5	5
04014	1	4	4
04015	1	1	3
04017	3	4	4
04018	3	1	3
04019	4	1	1
04026	5	4	3
04032	5	4	4
04033	3	4	4
04035	5	5	5
04036	1	1	3
04041	4	5	4
04050	4	1	1
04052	4	5	4
04054	5	1	1
04055	1	5	4
04056	1	1	4
04057	4	5	3
04062	5	1	1
04066	5	5	5
04067	3	4	4
04072	5	5	5
04073	4	1	1
04078	3	5	4
04079	5	5	5
04083	3	1	1
04085	1	4	3
04088	3	5	5
04089	5	5	4
04090	4	4	3
04091	3	1	5
04092	3	4	4
04093	1	1	3
04097	1	1	3
04099	5	1	1
04106	5	5	5
04111	5	5	5
04115	1	4	4
04118	4	1	3
04119	4	5	5
04122	1	1	1
04123	5	4	3
04128	5	1	3
04131	3	1	5
04136	1	1	1
04143	5	1	1
04145	5	5	5
04147	4	4	3
04153	4	5	4
04155	4	4	4
04158	4	4	1
04159	4	5	5
04161	4	1	1
04165	5	5	5
04171	5	5	5
04173	3	1	1
04174	1	1	1
04177	3	4	5
04178	4	4	3
04180	5	4	3
04181	1	4	4
04182	5	5	4
04183	5	5	4
04184	5	5	5
04189	5	5	3
04194	3	1	3
04195	5	5	5
04201	3	1	1
04203	3	5	4
04204	1	1	3
04206	5	4	4
04209	3	4	5
04211	3	4	3
04215	3	1	4
04219	4	5	5
04225	4	5	5
04227	4	5	3
04229	4	1	1
04230	1	1	4
04232	4	1	1
04234	4	5	3
04235	1	1	1
04237	3	5	5
04239	1	1	1
04240	4	4	5
04247	4	5	4
04256	4	5	4
04259	3	1	4
04263	4	1	1
04264	5	5	5
04265	4	1	1
04266	1	1	4
04268	5	1	3
04272	5	5	5
04273	5	4	4
04274	5	5	5
04277	5	5	5
04278	5	4	3
04280	3	5	4
04284	1	5	4
04286	1	1	1
04289	1	1	1
04290	4	1	3
04294	4	4	4
04297	3	5	4
04298	3	1	1
04302	5	5	5
04303	5	1	3
04309	3	1	3
04320	5	5	3
04321	1	4	4
04323	5	5	4
04324	4	4	3
04326	4	1	1
04328	5	5	5
04331	3	4	4
04332	3	4	4
04334	1	1	1
04335	1	1	1
04336	5	5	3
04337	5	1	1
04340	5	1	1
04346	3	1	1
04350	1	4	5
04358	5	4	4
04361	4	4	4
04370	1	1	1
04375	3	5	5
04381	3	1	1
04383	4	5	5
04392	3	1	1
04394	5	4	4
04396	1	1	1
04401	5	5	5
04402	5	5	5
04406	4	5	4
04409	3	1	3
04410	5	5	5
04412	1	1	1
04413	5	5	4
04416	5	5	5
04420	5	5	3
04421	3	1	1
04424	5	1	1
04429	1	1	1
04431	4	5	4
04436	4	5	4
04440	5	5	5
04445	3	4	3
04448	4	5	4
04454	4	5	3
04455	5	1	1
04456	3	4	4
04459	5	5	5
04460	4	4	3
04461	5	5	4
04474	3	4	5
04476	5	5	5
04478	5	5	5
04484	3	4	3
04488	1	4	4
04489	1	1	1
04491	3	4	3
04493	5	5	5
04495	1	1	3
04503	4	5	4
04504	1	1	1
04505	4	5	4
04507	3	5	5
04508	1	1	1
04509	3	5	3
04510	3	1	1
04518	4	5	5
04520	5	5	5
04523	1	1	3
04527	4	4	4
04530	5	4	4
04532	5	5	5
04536	4	5	4
04540	3	1	1
04544	3	1	3
04547	3	1	3
04553	3	1	1
04556	4	4	5
04557	3	5	4
04560	4	1	3
04561	1	1	4
04562	3	5	4
04564	1	1	3
04566	5	4	4
04573	1	5	5
04578	1	1	1
04583	5	4	3
04584	1	1	3
04589	3	1	3
04594	1	1	4
04598	1	5	5
04601	5	5	4
04602	3	1	1
04612	5	4	4
04615	4	5	3
04626	4	4	4
04628	1	5	4
04635	3	4	5
04637	4	4	3
04641	4	5	5
04642	5	4	4
04646	3	1	1
04649	5	5	5
04650	4	1	1
04651	1	1	1
04659	3	1	3
04665	4	1	3
04667	1	1	4
04670	5	5	4
04671	5	5	4
04672	3	1	1
04674	5	1	4
04678	4	4	5
04680	3	1	1
04681	5	1	3
04683	5	5	5
04686	3	4	4
04687	1	1	3
04695	3	1	1
04699	5	5	4
04700	1	1	4
04707	3	5	4
04709	5	4	3
04711	4	4	4
04718	4	1	4
04720	3	1	1
04725	5	5	4
04729	1	1	4
04739	3	5	3
04741	4	5	5
04748	5	4	4
04751	1	1	3
04752	1	1	3
04755	5	5	5
04756	4	5	4
04760	4	4	3
04763	3	4	4
04764	3	1	3
04766	1	1	5
04772	1	1	1
04776	5	4	5
04777	5	5	4
04780	4	5	5
04784	1	1	3
04785	1	1	1
04788	4	4	3
04790	3	4	4
04798	5	4	3
04805	5	5	5
04819	3	5	3
04820	1	1	1
04825	5	5	4
04826	4	5	4
04827	5	1	3
04828	5	5	5
04830	3	5	4
04833	4	1	3
04836	5	1	1
04845	3	4	1
04846	3	1	1
04849	4	5	3
04855	3	4	3
04856	4	4	1
04857	4	4	3
04864	5	5	5
04873	1	1	3
04876	4	5	4
04879	5	4	4
04881	3	1	5
04885	3	1	4
04889	5	5	5
04893	1	4	5
04894	4	5	5
04896	1	4	3
04897	4	5	5
04898	3	1	1
04902	3	5	1
04903	5	5	5
04904	5	4	4
04906	5	5	5
04913	5	1	1
04915	4	4	4
04918	5	5	5
04919	3	4	3
04921	3	5	4
04926	4	1	3
04932	1	1	1
04935	5	4	4
04949	4	1	1
04950	3	1	1
04951	5	5	4
04953	3	1	4
04962	5	4	3
04971	5	5	4
04974	5	5	4
04979	1	1	1
04981	3	1	4
04982	3	4	4
